# iter,cost,accuracy_train,auc_train,accuracy_val,auc_val
0,0.61018223750,0.41333333333,0.11273115220,0.24000000000,0.01282051282
1,0.61789712513,0.40000000000,0.15469416785,0.48000000000,0.23397435897
2,0.61226038699,0.41333333333,0.30049786629,0.44000000000,0.08653846154
3,0.60385274930,0.37333333333,0.10277382646,0.32000000000,0.17948717949
4,0.60552114157,0.40000000000,0.15149359886,0.36000000000,0.07692307692
5,0.60534338539,0.42666666667,0.08961593172,0.48000000000,0.27564102564
6,0.60138179070,0.42666666667,0.22226173542,0.36000000000,0.02884615385
7,0.59307543872,0.40000000000,0.09850640114,0.48000000000,0.11538461538
8,0.58941983679,0.42666666667,0.20732574680,0.56000000000,0.34935897436
9,0.58299841272,0.42666666667,0.09921763869,0.40000000000,0.14743589744
10,0.58295806821,0.42666666667,0.11913229018,0.44000000000,0.31730769231
11,0.58059268322,0.40000000000,0.10312944523,0.48000000000,0.13782051282
12,0.57270977352,0.41333333333,0.15789473684,0.40000000000,0.16666666667
13,0.58312508197,0.46666666667,0.22937411095,0.44000000000,0.19230769231
14,0.58528820313,0.42666666667,0.23613086771,0.44000000000,0.14423076923
15,0.59012395428,0.40000000000,0.16714082504,0.36000000000,0.23397435897
16,0.55903547929,0.46666666667,0.24466571835,0.44000000000,0.31410256410
17,0.55685020465,0.37333333333,0.18421052632,0.52000000000,0.49038461538
18,0.53348773486,0.37333333333,0.25000000000,0.40000000000,0.23397435897
19,0.56695535651,0.44000000000,0.27489331437,0.56000000000,0.23076923077
20,0.55352127996,0.38666666667,0.32361308677,0.36000000000,0.17628205128
21,0.55516829155,0.40000000000,0.28556187767,0.40000000000,0.24679487179
22,0.56021378465,0.32000000000,0.19701280228,0.48000000000,0.43910256410
23,0.52509992469,0.42666666667,0.33108108108,0.44000000000,0.36858974359
24,0.50996719805,0.49333333333,0.40291607397,0.52000000000,0.49038461538
25,0.51442219527,0.52000000000,0.49324324324,0.44000000000,0.46474358974
26,0.50693427429,0.45333333333,0.38086770982,0.56000000000,0.41025641026
27,0.51861470349,0.48000000000,0.49644381223,0.48000000000,0.37179487179
28,0.50981630754,0.54666666667,0.52916073969,0.56000000000,0.66987179487
29,0.49721165236,0.56000000000,0.51635846373,0.56000000000,0.48076923077
30,0.49161805883,0.48000000000,0.48470839260,0.60000000000,0.67628205128
31,0.49468134000,0.49333333333,0.44772403983,0.48000000000,0.50641025641
32,0.50519434688,0.64000000000,0.59281650071,0.48000000000,0.47756410256
33,0.50020803897,0.56000000000,0.54943100996,0.76000000000,0.76602564103
34,0.48648852785,0.56000000000,0.55263157895,0.60000000000,0.56410256410
35,0.48275608729,0.53333333333,0.49679943101,0.64000000000,0.63141025641
36,0.50354136391,0.62666666667,0.70128022760,0.60000000000,0.61217948718
37,0.49222093218,0.53333333333,0.59815078236,0.72000000000,0.81089743590
38,0.51087333707,0.53333333333,0.48862019915,0.64000000000,0.67948717949
39,0.47361411272,0.60000000000,0.57894736842,0.64000000000,0.66987179487
40,0.49444565827,0.52000000000,0.62091038407,0.52000000000,0.54166666667
41,0.48713348637,0.53333333333,0.50675675676,0.52000000000,0.58974358974
42,0.46622218902,0.52000000000,0.56081081081,0.56000000000,0.66987179487
43,0.46773783272,0.57333333333,0.51493598862,0.56000000000,0.66987179487
44,0.45059624189,0.58666666667,0.58108108108,0.60000000000,0.79807692308
45,0.48319686770,0.57333333333,0.57539118065,0.64000000000,0.60256410256
46,0.48364171261,0.64000000000,0.72226173542,0.56000000000,0.41025641026
47,0.47711542963,0.56000000000,0.68421052632,0.68000000000,0.72435897436
48,0.47044575123,0.61333333333,0.62517780939,0.64000000000,0.59935897436
49,0.46157532386,0.58666666667,0.56081081081,0.60000000000,0.56089743590
50,0.47499768910,0.53333333333,0.57432432432,0.64000000000,0.81410256410
51,0.46906519140,0.61333333333,0.66749644381,0.56000000000,0.54166666667
52,0.47533232171,0.68000000000,0.75853485064,0.64000000000,0.68589743590
53,0.45493285743,0.64000000000,0.64438122333,0.64000000000,0.63461538462
54,0.43859519034,0.62666666667,0.69487908962,0.68000000000,0.80769230769
55,0.44780388434,0.52000000000,0.54871977240,0.56000000000,0.70192307692
56,0.42916009103,0.62666666667,0.79907539118,0.60000000000,0.53205128205
57,0.45337935689,0.60000000000,0.65753911807,0.60000000000,0.72115384615
58,0.45050260482,0.61333333333,0.73826458037,0.64000000000,0.80448717949
59,0.41190186214,0.61333333333,0.70483641536,0.64000000000,0.82692307692
60,0.41732431698,0.60000000000,0.73328591750,0.72000000000,0.92948717949
61,0.43305290851,0.60000000000,0.67674253201,0.68000000000,0.81730769231
62,0.44537281826,0.57333333333,0.67674253201,0.60000000000,0.78205128205
63,0.40300306045,0.66666666667,0.79978662873,0.72000000000,0.73717948718
64,0.39948095664,0.56000000000,0.73399715505,0.64000000000,0.85897435897
65,0.40169528203,0.56000000000,0.87517780939,0.64000000000,0.72435897436
66,0.40757133624,0.60000000000,0.86130867710,0.68000000000,0.83333333333
67,0.41507438025,0.64000000000,0.80689900427,0.60000000000,0.80448717949
68,0.38505439919,0.64000000000,0.80263157895,0.64000000000,0.85897435897
69,0.37145018488,0.64000000000,0.74146514936,0.64000000000,0.91666666667
70,0.40221188289,0.72000000000,0.81365576102,0.68000000000,0.66987179487
71,0.39507664711,0.69333333333,0.72901849218,0.72000000000,0.99358974359
72,0.35562357886,0.65333333333,0.82503556188,0.72000000000,0.92307692308
73,0.37377354552,0.70666666667,0.89189189189,0.76000000000,0.87179487179
74,0.36283118669,0.64000000000,0.79160739687,0.76000000000,0.85897435897
75,0.37586789592,0.76000000000,0.86415362731,0.64000000000,0.75641025641
76,0.37113670703,0.66666666667,0.82183499289,0.76000000000,0.91666666667
77,0.39228700866,0.72000000000,0.77631578947,0.68000000000,0.80128205128
78,0.35740600275,0.74666666667,0.85881934566,0.84000000000,0.85576923077
79,0.37462508742,0.74666666667,0.89011379801,0.92000000000,0.90705128205
80,0.37453759190,0.74666666667,0.83214793741,0.84000000000,0.91025641026
81,0.36684868685,0.69333333333,0.83641536273,0.80000000000,0.82371794872
82,0.36836848142,0.77333333333,0.86699857752,0.84000000000,0.90384615385
83,0.38232857316,0.73333333333,0.84246088193,0.76000000000,0.85576923077
84,0.38369950205,0.68000000000,0.82112375533,0.80000000000,0.83653846154
85,0.36796220643,0.74666666667,0.85384068279,0.88000000000,0.91346153846
86,0.38686588843,0.66666666667,0.80583214794,0.72000000000,0.89102564103
87,0.34809801756,0.81333333333,0.92745376956,0.72000000000,0.86858974359
88,0.33161325797,0.70666666667,0.88406827881,0.84000000000,0.94230769231
89,0.33314161171,0.81333333333,0.90149359886,0.68000000000,0.82692307692
90,0.33065221812,0.77333333333,0.89295874822,0.68000000000,0.88141025641
91,0.36009403437,0.72000000000,0.90113798009,0.88000000000,0.98076923077
92,0.33067923541,0.78666666667,0.93385490754,0.72000000000,0.88461538462
93,0.35190174418,0.81333333333,0.89864864865,0.80000000000,0.87820512821
94,0.33815679060,0.77333333333,0.91109530583,0.72000000000,0.93589743590
95,0.33438821169,0.74666666667,0.91073968706,0.76000000000,0.91666666667
96,0.32791557327,0.77333333333,0.92140825036,0.84000000000,0.97435897436
97,0.34047989531,0.76000000000,0.90896159317,0.68000000000,1.00000000000
98,0.34006650404,0.72000000000,0.89687055477,0.76000000000,0.94871794872
99,0.34713965786,0.76000000000,0.93812233286,0.88000000000,0.95833333333
100,0.35373137116,0.74666666667,0.92745376956,0.72000000000,0.98717948718
101,0.34562135935,0.76000000000,0.92140825036,0.76000000000,0.96794871795
102,0.34358941040,0.78666666667,0.94310099573,0.80000000000,0.98397435897
103,0.32673132511,0.72000000000,0.94203413940,0.72000000000,0.98717948718
104,0.32755601729,0.72000000000,0.86130867710,0.72000000000,0.91666666667
105,0.30678024147,0.78666666667,0.89366998578,0.80000000000,0.97756410256
106,0.30028045160,0.77333333333,0.88513513514,0.84000000000,0.97435897436
107,0.31546787120,0.80000000000,0.92638691323,0.76000000000,0.97756410256
108,0.28015873025,0.80000000000,0.94167852063,0.84000000000,0.98076923077
109,0.28438326911,0.86666666667,0.97617354196,0.88000000000,0.96153846154
110,0.30431308131,0.78666666667,0.91891891892,0.92000000000,0.99358974359
111,0.28604211740,0.77333333333,0.90931721195,0.88000000000,0.97435897436
112,0.30265102769,0.82666666667,0.91678520626,0.76000000000,0.97435897436
113,0.29387763437,0.86666666667,0.96763869132,0.76000000000,0.92307692308
114,0.28311564269,0.80000000000,0.97652916074,0.84000000000,0.97115384615
115,0.28343818049,0.82666666667,0.92247510669,0.84000000000,0.99358974359
116,0.31910068239,0.78666666667,0.95732574680,0.92000000000,1.00000000000
117,0.29363926455,0.81333333333,0.93847795164,0.92000000000,0.98076923077
118,0.29559248476,0.86666666667,0.93847795164,0.92000000000,0.98076923077
119,0.29180298596,0.82666666667,0.95092460882,0.84000000000,0.94871794872
120,0.28157565343,0.86666666667,0.95092460882,0.84000000000,0.99679487179
121,0.28258156416,0.73333333333,0.93883357041,0.84000000000,0.96153846154
122,0.31600559705,0.80000000000,0.94096728307,0.96000000000,1.00000000000
123,0.29168444091,0.80000000000,0.93634423898,0.88000000000,0.98717948718
124,0.27186672732,0.82666666667,0.96337126600,0.76000000000,0.91666666667
125,0.29577238224,0.74666666667,0.92318634424,0.80000000000,0.99358974359
126,0.27069632600,0.73333333333,0.96621621622,0.76000000000,0.96794871795
127,0.25710412806,0.69333333333,0.95554765292,0.72000000000,0.99038461538
128,0.26904157805,0.72000000000,0.94559032717,0.88000000000,0.98076923077
129,0.28009588539,0.73333333333,0.91429587482,0.76000000000,0.94871794872
130,0.30055180504,0.73333333333,0.93563300142,0.76000000000,0.99358974359
131,0.27989244768,0.70666666667,0.94167852063,0.64000000000,0.96474358974
132,0.27706237922,0.74666666667,0.96728307255,0.76000000000,0.99358974359
133,0.28992564690,0.76000000000,0.96657183499,0.80000000000,0.99358974359
134,0.30151604595,0.72000000000,0.97830725462,0.88000000000,0.99038461538
135,0.27922170779,0.73333333333,0.93741109531,0.68000000000,0.97435897436
136,0.26467095408,0.66666666667,0.95874822191,0.72000000000,0.99358974359
137,0.26266670621,0.70666666667,0.93172119488,0.76000000000,0.92307692308
138,0.27153799374,0.68000000000,0.97155049787,0.80000000000,0.99358974359
139,0.29731421871,0.73333333333,0.93207681366,0.68000000000,0.91346153846
140,0.29425272881,0.73333333333,0.94310099573,0.72000000000,1.00000000000
141,0.28008755344,0.69333333333,0.96301564723,0.68000000000,0.93910256410
142,0.27515468154,0.70666666667,0.97688477952,0.76000000000,0.98717948718
143,0.28249454394,0.70666666667,0.92923186344,0.68000000000,0.96153846154
144,0.24245806887,0.69333333333,0.98186344239,0.76000000000,0.98717948718
145,0.25087134887,0.74666666667,0.92460881935,0.80000000000,0.98076923077
146,0.28980464678,0.72000000000,0.97083926031,0.80000000000,0.95192307692
147,0.26146355177,0.72000000000,0.93634423898,0.80000000000,1.00000000000
148,0.28143581310,0.66666666667,0.96017069701,0.88000000000,1.00000000000
149,0.26564665186,0.72000000000,0.96194879090,0.84000000000,0.97115384615
150,0.26005176221,0.69333333333,0.95732574680,0.84000000000,1.00000000000
151,0.29610396338,0.74666666667,0.93883357041,0.76000000000,0.99358974359
152,0.27091294328,0.77333333333,0.96977240398,0.72000000000,0.98717948718
153,0.28146009292,0.72000000000,0.96372688478,0.68000000000,0.98717948718
154,0.27686755057,0.74666666667,0.96906116643,0.76000000000,1.00000000000
155,0.25976042185,0.70666666667,0.96906116643,0.72000000000,0.97435897436
156,0.25348034726,0.77333333333,0.94736842105,0.60000000000,0.96794871795
157,0.26504855482,0.74666666667,0.97759601707,0.76000000000,1.00000000000
158,0.24473260338,0.76000000000,0.95483641536,0.76000000000,0.95512820513
159,0.27162889240,0.72000000000,0.96657183499,0.80000000000,0.96794871795
160,0.23633871417,0.73333333333,0.97332859175,0.68000000000,0.98076923077
161,0.26252065430,0.65333333333,0.97332859175,0.68000000000,0.98076923077
162,0.24164555120,0.69333333333,0.97581792319,0.68000000000,0.99358974359
163,0.25283703749,0.69333333333,0.97439544808,0.68000000000,0.99038461538
164,0.27285633342,0.70666666667,0.97724039829,0.64000000000,1.00000000000
165,0.29513727218,0.69333333333,0.92887624467,0.76000000000,0.98717948718
166,0.26790949386,0.66666666667,0.98364153627,0.80000000000,1.00000000000
167,0.25783032934,0.74666666667,0.99004267425,0.64000000000,0.99358974359
168,0.24961450010,0.81333333333,0.97048364154,0.84000000000,0.99038461538
169,0.26544961088,0.70666666667,0.98008534851,0.64000000000,0.99358974359
170,0.26023739475,0.69333333333,0.96514935989,0.68000000000,1.00000000000
171,0.24409778961,0.69333333333,0.92105263158,0.64000000000,0.96153846154
172,0.23957458346,0.68000000000,0.95519203414,0.60000000000,0.97435897436
173,0.25313326032,0.65333333333,0.99288762447,0.72000000000,0.96153846154
174,0.26848685072,0.68000000000,0.97048364154,0.76000000000,0.99038461538
175,0.25914925933,0.69333333333,0.98079658606,0.76000000000,0.99038461538
176,0.24186058471,0.64000000000,0.98826458037,0.68000000000,0.98397435897
177,0.26775084301,0.68000000000,0.96123755334,0.64000000000,0.99679487179
178,0.25012601813,0.69333333333,0.95519203414,0.72000000000,0.99679487179
179,0.25667306663,0.66666666667,0.95661450925,0.64000000000,1.00000000000
180,0.22861985338,0.68000000000,0.96834992888,0.72000000000,1.00000000000
181,0.24335260632,0.61333333333,0.95803698435,0.60000000000,1.00000000000
182,0.26089401599,0.60000000000,0.98648648649,0.60000000000,1.00000000000
183,0.25082345399,0.62666666667,0.97261735420,0.56000000000,0.99358974359
184,0.23437483963,0.53333333333,0.96372688478,0.56000000000,1.00000000000
185,0.23742587776,0.57333333333,0.99217638691,0.56000000000,1.00000000000
186,0.23823427249,0.57333333333,0.99324324324,0.60000000000,1.00000000000
187,0.23399955643,0.58666666667,0.98293029872,0.56000000000,1.00000000000
188,0.21974457565,0.60000000000,0.97332859175,0.60000000000,1.00000000000
189,0.21351796233,0.54666666667,0.97297297297,0.60000000000,0.98397435897
190,0.22925614225,0.57333333333,0.97226173542,0.60000000000,0.96794871795
191,0.21682374327,0.54666666667,0.99964438122,0.60000000000,1.00000000000
192,0.23540957193,0.53333333333,0.96728307255,0.60000000000,0.97756410256
193,0.25150872390,0.54666666667,0.97368421053,0.60000000000,0.99358974359
194,0.23756928430,0.58666666667,0.97368421053,0.56000000000,1.00000000000
195,0.26171052785,0.57333333333,0.98221906117,0.60000000000,0.99358974359
196,0.23653802208,0.54666666667,0.97190611664,0.56000000000,1.00000000000
197,0.22945532410,0.49333333333,0.99075391181,0.56000000000,0.98717948718
198,0.25548656258,0.54666666667,0.98221906117,0.64000000000,0.99358974359
199,0.22053144062,0.56000000000,0.99253200569,0.52000000000,0.99358974359
200,0.23007168511,0.57333333333,0.97332859175,0.64000000000,1.00000000000
201,0.23669244151,0.60000000000,0.96088193457,0.64000000000,1.00000000000
202,0.23132010255,0.54666666667,0.97510668563,0.56000000000,0.98717948718
203,0.24408886089,0.54666666667,0.99395448080,0.60000000000,1.00000000000
204,0.21674836829,0.53333333333,0.99431009957,0.56000000000,1.00000000000
205,0.23879225640,0.53333333333,0.98755334282,0.56000000000,1.00000000000
206,0.22377796845,0.50666666667,0.99431009957,0.56000000000,0.98076923077
207,0.24329457542,0.49333333333,0.97688477952,0.52000000000,0.94230769231
208,0.21978833373,0.50666666667,0.99182076814,0.56000000000,1.00000000000
209,0.21884132284,0.50666666667,0.96017069701,0.52000000000,1.00000000000
210,0.22690223271,0.52000000000,0.98897581792,0.52000000000,1.00000000000
211,0.24344446039,0.52000000000,0.98826458037,0.52000000000,0.98717948718
212,0.21515305218,0.52000000000,0.97368421053,0.52000000000,1.00000000000
213,0.22849879440,0.50666666667,0.96763869132,0.56000000000,1.00000000000
214,0.22209142966,0.49333333333,0.97830725462,0.52000000000,1.00000000000
215,0.22942458158,0.50666666667,0.97297297297,0.52000000000,1.00000000000
216,0.22587309602,0.52000000000,0.98684210526,0.56000000000,1.00000000000
217,0.21656428016,0.50666666667,0.97510668563,0.56000000000,0.99358974359
218,0.20354780708,0.50666666667,0.98257467994,0.56000000000,1.00000000000
219,0.19903454642,0.53333333333,0.98328591750,0.52000000000,1.00000000000
220,0.21477752866,0.50666666667,0.96977240398,0.60000000000,1.00000000000
221,0.21154145213,0.52000000000,0.96728307255,0.52000000000,0.99679487179
222,0.22118985041,0.49333333333,0.99502133713,0.56000000000,0.97435897436
223,0.22321110184,0.52000000000,0.98613086771,0.56000000000,0.99358974359
224,0.21769941124,0.52000000000,0.97261735420,0.56000000000,0.97115384615
225,0.21415953435,0.50666666667,0.97759601707,0.56000000000,0.98717948718
226,0.23324127253,0.50666666667,0.96906116643,0.52000000000,1.00000000000
227,0.22288604182,0.50666666667,0.96834992888,0.52000000000,1.00000000000
228,0.24651552517,0.52000000000,0.97830725462,0.56000000000,1.00000000000
229,0.22001110723,0.49333333333,0.98826458037,0.56000000000,0.97115384615
230,0.22143553006,0.49333333333,0.98328591750,0.56000000000,1.00000000000
231,0.23650815534,0.52000000000,0.98719772404,0.56000000000,1.00000000000
232,0.20507865837,0.49333333333,0.95768136558,0.52000000000,1.00000000000
233,0.20873324592,0.49333333333,0.99039829303,0.52000000000,0.99358974359
234,0.20558338307,0.49333333333,1.00000000000,0.56000000000,1.00000000000
235,0.20292586892,0.50666666667,0.99253200569,0.52000000000,1.00000000000
236,0.22004585883,0.49333333333,0.97297297297,0.52000000000,0.99038461538
237,0.20551088365,0.50666666667,0.98221906117,0.52000000000,1.00000000000
238,0.19946980882,0.49333333333,0.99039829303,0.52000000000,1.00000000000
239,0.22067483086,0.49333333333,0.97119487909,0.52000000000,1.00000000000
240,0.21719730691,0.49333333333,0.97581792319,0.56000000000,1.00000000000
241,0.20878324932,0.49333333333,0.99253200569,0.52000000000,1.00000000000
242,0.22003141570,0.50666666667,0.98008534851,0.52000000000,1.00000000000
243,0.21399266925,0.49333333333,0.98790896159,0.52000000000,1.00000000000
244,0.19834916396,0.52000000000,0.98186344239,0.56000000000,1.00000000000
245,0.21316942688,0.49333333333,0.97368421053,0.52000000000,1.00000000000
246,0.20948782654,0.49333333333,0.99751066856,0.56000000000,1.00000000000
247,0.20978016140,0.52000000000,0.98684210526,0.52000000000,0.98717948718
248,0.21163833701,0.49333333333,0.99110953058,0.56000000000,1.00000000000
249,0.21216119189,0.49333333333,0.98577524893,0.52000000000,1.00000000000
250,0.20733327358,0.49333333333,0.98613086771,0.52000000000,1.00000000000
251,0.19249964571,0.49333333333,0.98150782361,0.52000000000,1.00000000000
252,0.21580127235,0.50666666667,0.98577524893,0.52000000000,1.00000000000
253,0.21255671826,0.49333333333,0.98826458037,0.52000000000,0.98717948718
254,0.22433402683,0.49333333333,0.97972972973,0.56000000000,1.00000000000
255,0.21104285958,0.49333333333,0.99217638691,0.56000000000,0.99358974359
256,0.20697991195,0.49333333333,1.00000000000,0.52000000000,1.00000000000
257,0.21193735907,0.49333333333,0.95128022760,0.52000000000,1.00000000000
258,0.21580903120,0.50666666667,0.99004267425,0.52000000000,1.00000000000
259,0.20880609022,0.49333333333,0.99431009957,0.52000000000,1.00000000000
260,0.18933953675,0.49333333333,0.98541963016,0.52000000000,0.99679487179
261,0.21925747479,0.49333333333,0.97617354196,0.52000000000,1.00000000000
262,0.19600181094,0.49333333333,0.99253200569,0.52000000000,1.00000000000
263,0.18673946228,0.49333333333,0.98257467994,0.52000000000,1.00000000000
264,0.20091787163,0.49333333333,0.98933143670,0.52000000000,0.98717948718
265,0.22979296580,0.49333333333,0.97332859175,0.52000000000,1.00000000000
266,0.21535336127,0.49333333333,0.97937411095,0.52000000000,1.00000000000
267,0.19925027634,0.50666666667,0.97581792319,0.52000000000,1.00000000000
268,0.19064917722,0.49333333333,0.99324324324,0.52000000000,1.00000000000
269,0.19638909583,0.49333333333,0.98328591750,0.52000000000,1.00000000000
270,0.21743239640,0.49333333333,0.96514935989,0.52000000000,0.98717948718
271,0.19664595913,0.49333333333,0.97190611664,0.52000000000,1.00000000000
272,0.21580009590,0.49333333333,0.99573257468,0.52000000000,1.00000000000
273,0.19830505317,0.49333333333,0.99537695590,0.52000000000,1.00000000000
274,0.20863777640,0.49333333333,0.98328591750,0.52000000000,0.99358974359
275,0.21158938975,0.49333333333,0.99751066856,0.52000000000,1.00000000000
276,0.20200198637,0.49333333333,0.99679943101,0.52000000000,1.00000000000
277,0.18378786440,0.49333333333,0.99715504979,0.52000000000,0.98717948718
278,0.20471607513,0.49333333333,0.96408250356,0.52000000000,1.00000000000
279,0.21678564950,0.49333333333,0.98079658606,0.52000000000,1.00000000000
280,0.21971442677,0.49333333333,0.99431009957,0.52000000000,1.00000000000
281,0.20434832163,0.49333333333,0.98044096728,0.52000000000,1.00000000000
282,0.21623971788,0.49333333333,0.98790896159,0.52000000000,1.00000000000
283,0.21394505537,0.49333333333,0.99395448080,0.52000000000,1.00000000000
284,0.22982284123,0.49333333333,0.97901849218,0.52000000000,0.99358974359
285,0.19910663477,0.49333333333,0.99004267425,0.56000000000,1.00000000000
286,0.18345900632,0.49333333333,0.99182076814,0.52000000000,1.00000000000
287,0.21080462082,0.49333333333,0.97937411095,0.52000000000,1.00000000000
288,0.20022294886,0.49333333333,0.99288762447,0.52000000000,1.00000000000
289,0.19243862968,0.49333333333,0.99217638691,0.52000000000,1.00000000000
290,0.19552366207,0.49333333333,0.99359886202,0.52000000000,1.00000000000
291,0.21923494211,0.49333333333,0.98506401138,0.52000000000,1.00000000000
292,0.21914907777,0.49333333333,0.98044096728,0.52000000000,1.00000000000
293,0.20389431244,0.49333333333,0.98826458037,0.52000000000,1.00000000000
294,0.18477635778,0.49333333333,0.99324324324,0.52000000000,1.00000000000
295,0.18971539579,0.49333333333,0.98648648649,0.52000000000,1.00000000000
296,0.22673740025,0.49333333333,0.98221906117,0.52000000000,1.00000000000
297,0.21049400186,0.49333333333,0.99857752489,0.52000000000,0.98717948718
298,0.21376587854,0.49333333333,0.98719772404,0.52000000000,1.00000000000
299,0.21183994004,0.49333333333,0.98364153627,0.52000000000,1.00000000000
300,0.19698333170,0.49333333333,0.99004267425,0.52000000000,1.00000000000
